"Right_limit","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40"
"1073","0.991903095115782","0.991903095115782","0.990814212313806","0.983487891808701","0.983487891808701","0.98945541403416","0.984284071452727","0.98039849521353","0.963687337000341","0.964201151139041","0.98792697495861","0.988146584844318","0.991386221565977","0.980475896920595","0.988362839043608","0.973260061483778","0.992678208301352","0.981587817966888","0.990577752451513","0.990577752451513","1","1","0.985338721902393","0.999002535660765","0.999002535660765","0.999002535660765","0.99999538782863","0.991972288971734","1","0.997698620695142","0.999999999999999","0.983409231299256","0.983409231299256","0.983409231299256","0.991048473014427","0.99981829753076","0.998660016606092","1","0.989438981726635","0.988844483323142","0.940566410441538","0.997698620695142","0.997865575579263","0.989438981726635","1","0.96637955787342","0.977596862744068","0.992659043595895","0.986389441205668","0.99980729209282","0.988844483323142","0.994919121902975","0.964002558572208","1","1","1","1","1","0.999002535660765","0.995126510712544","0.736236215794261","0.999928560205978","0.993831712270394","1","1","0.997021564290923","0.990978631807734","0.989751062128818","0.995167920673938","0.98347542561612","0.854192927689588","0.991026937667158","0.999999886956603"
"1074","0.991281909071605","0.991281909071605","0.990175771847008","0.982314178868374","0.982314178868374","0.988676132977565","0.983088327873287","0.979009868751415","0.961369402955973","0.961322717468563","0.986969686218034","0.987017233992642","0.990562583768731","0.978631514638893","0.98763666349704","0.970881267591129","0.992012682522374","0.980078488413224","0.989561546176881","0.989561546176881","1","1","0.983650038678506","0.998794916261636","0.998794916261636","0.998794916261636","0.999993820482339","0.991040711515315","1","0.997378446482694","0.999999999999997","0.982327111562561","0.982327111562561","0.982327111562561","0.990082526515641","0.999780439354109","0.998422687905695","1","0.988216918086796","0.987554492850135","0.935472010376863","0.997378446482694","0.99753421526683","0.988216918086796","1","0.9630691090219","0.975215672671034","0.992073957564437","0.985018728454521","0.999757927639375","0.987554492850135","0.994477641756765","0.960833356042434","1","1","1","1","1","0.998794916261636","0.994702954747232","0.689629255090789","0.999917442984772","0.993053638519479","1","1","0.996673966435352","0.990231448635963","0.988338125847366","0.994644095560537","0.981707366085914","0.846002568459699","0.991366163442302","0.999999863398552"
"1075","0.990613517266845","0.990613517266845","0.98949342834259","0.981058642922595","0.981058642922595","0.987839968157217","0.981803288292359","0.97752512318692","0.958909817793218","0.95822286915023","0.985937573030982","0.985781830879196","0.98966101216673","0.976617054417196","0.986865775731159","0.968297748494146","0.991287193690557","0.978448148866584","0.988437019588549","0.988437019588549","1","1","0.981770451687234","0.998544144446222","0.998544144446222","0.998544144446222","0.999991720511855","0.990002118520979","1","0.997013862073963","0.999999999999993","0.981175762460852","0.981175762460852","0.981175762460852","0.989013501618284","0.999734695422075","0.998143403312913","1","0.986855322520522","0.98611742598438","0.929973450310956","0.997013862073963","0.997151559519047","0.986855322520522","1","0.959446374576187","0.9725884867269","0.991442641235679","0.983512279322713","0.999695921732013","0.98611742598438","0.99399803258443","0.957397468635905","1","1","1","1","1","0.998544144446222","0.994242800413191","0.638826892467126","0.999904595903941","0.992178190248407","1","1","0.996285953343923","0.989423041491064","0.986733010764103","0.994063823526809","0.979754026050934","0.837439691620407","0.991692672320107","0.999999834931043"
"1076","0.989894404122716","0.989894404122716","0.988764230321394","0.979715815614039","0.979715815614039","0.986942875574894","0.980422549019192","0.975937934812242","0.956300750726876","0.954886237972384","0.984824964553794","0.984430724675755","0.988674296735144","0.974417650402385","0.986047500059124","0.965493157108002","0.99049643992784","0.976687559018749","0.987192916489612","0.987192916489612","1","1","0.979679251725476","0.998241280175964","0.998241280175964","0.998241280175964","0.999988906921415","0.988844483323142","1","0.996598747130086","0.999999999999985","0.979950936435452","0.979950936435452","0.979950936435452","0.987830660673726","0.999679424116159","0.997814775811051","1","0.985338721902393","0.984517024402414","0.924044390218499","0.996598747130086","0.996709716751679","0.985338721902392","1","0.955484694248014","0.969691469096855","0.990761508268106","0.981857138568727","0.999618039317125","0.984517024402414","0.993477043231152","0.953674700780573","1","1","1","1","1","0.998241280175964","0.993742923920875","0.58471649856247","0.999889749849583","0.991193387894266","1","1","0.995852863224884","0.988548507398871","0.984910344130825","0.993421099205187","0.977596862744067","0.828497206179168","0.992006933050737","0.999999800530955"
"1077","0.989120803634341","0.989120803634341","0.987985037570991","0.978279897634173","0.978279897634173","0.985980540260082","0.978939288707566","0.974241611897729","0.95353404569975","0.951296663427451","0.983625789303712","0.982953447454466","0.987594593171215","0.972017297617993","0.985179010592869","0.962450074613613","0.989634669644032","0.974786851157275","0.985816876543257","0.985816876543257","1","1","0.977353693601442","0.997875544549811","0.997875544549811","0.997875544549811","0.999985137212269","0.987554492850135","1","0.996126149619085","0.999999999999966","0.978648149630893","0.978648149630893","0.978648149630893","0.986522206797068","0.999612642516594","0.99742812937203","1","0.983650038678506","0.982735356506341","0.917657772949529","0.996126149619085","0.996199597683884","0.983650038678506","1","0.951155700241","0.966498823094524","0.990026705101157","0.980039216561898","0.999520218747797","0.982735356506341","0.992911152907209","0.949643733910306","1","1","1","1","1","0.997875544549811","0.993199941837047","0.528482937186117","0.999872593860376","0.990085833287877","1","1","0.995369505755279","0.987602570280782","0.982841627310875","0.992709295936825","0.975215672671034","0.819169015918188","0.992309397698952","0.99999975896195"
"1078","0.988288683347179","0.988288683347179","0.987152510471474","0.976744743788156","0.976744743788157","0.984948360647733","0.977346247694825","0.972429080348326","0.950601222328903","0.947437198435516","0.982333551661869","0.981338657195175","0.986413373650473","0.969398796389218","0.98425732409057","0.959149983802502","0.988695647013554","0.972735500935255","0.984295341831921","0.984295341831921","1","1","0.974768847065396","0.997433947663674","0.997433947663674","0.997433947663674","0.999980086485958","0.98611742598438","1","0.995588176295357","0.999999999999923","0.977262672036259","0.977262672036259","0.977262672036259","0.985075192832569","0.999531955647731","0.996973278490888","1","0.981770451687234","0.980752675435398","0.910785993053426","0.995588176295357","0.995610739038563","0.981770451687234","1","0.946429326227841","0.962982707824218","0.989234092866565","0.978043211515989","0.999397361321427","0.980752675435398","0.992296550199776","0.945282139668809","1","1","1","1","1","0.997433947663674","0.992610190769234","0.471517062813883","0.999852768626497","0.988840556418788","1","1","0.994830104426909","0.986579555930972","0.980494916301907","0.991921105515542","0.9725884867269","0.809450149070292","0.992600502193735","0.999999708730039"
"1079","0.98739372760289","0.98739372760289","0.986263098922748","0.975103848176902","0.975103848176902","0.983841432454604","0.975635707410436","0.970492869914651","0.947493479223355","0.943290124753974","0.980941307817305","0.979574079326735","0.985121375098881","0.966543700782565","0.983279292633509","0.955573250932016","0.987672615501218","0.970522299210048","0.982613458960081","0.982613458960081","1","1","0.971897449799359","0.996900843957035","0.996900843957035","0.996900843957035","0.99997331944935","0.984517024402414","1","0.994975869800784","0.999999999999828","0.975789517682563","0.975789517682563","0.975789517682563","0.983475425616121","0.999434471149141","0.996438271734786","1","0.979679251725476","0.97854727262025","0.903401104401445","0.994975869800784","0.994931103126167","0.979679251725476","1","0.941273846192929","0.959113170384677","0.988379228382247","0.975852531128807","0.99924306765914","0.97854727262025","0.991629110702685","0.940566410441537","1","1","1","1","1","0.996900843957035","0.991969705692375","0.415283501437542","0.999829858980683","0.987440849646462","1","1","0.994228233165944","0.985473365909333","0.977834489359892","0.991048473014427","0.969691469096854","0.79933688962755","0.992880666863189","0.999999648029887"
"1080","0.986431320072738","0.986431320072738","0.985313030891306","0.973350329651259","0.973350329651259","0.982654532108055","0.973799470079736","0.968425101184546","0.944201700007408","0.938836979734104","0.979441641298775","0.977646447359825","0.983708545152955","0.963432272878925","0.982241596153747","0.951699118249626","0.98655825947078","0.968135325519147","0.980754977374291","0.980754977374291","1","1","0.968709766591975","0.996257402212087","0.996257402212087","0.996257402212087","0.999964252911641","0.982735356506341","1","0.994279071069641","0.999999999999616","0.974223434979757","0.974223434979757","0.974223434979757","0.981707366085914","0.99931669641355","0.995809094103007","1","0.977353693601442","0.976095328929939","0.89547507006276","0.994279071069641","0.994146850637192","0.977353693601442","1","0.93565594947541","0.954858099256894","0.987457344237276","0.973449214878343","0.999049307748281","0.976095328929939","0.990904373221024","0.935472010376862","1","1","1","1","1","0.996257402212087","0.991274196870882","0.361173107532885","0.999803385225875","0.985868089474682","1","1","0.993556746799992","0.984277450417226","0.97482050797441","0.990082526515641","0.966498823094523","0.788826908512811","0.993150296954823","0.999999574679936"
"1081","0.985396525608255","0.985396525608255","0.984298300601341","0.971476917719513","0.971476917719513","0.981382099796664","0.971828838990584","0.96621747361427","0.940716462407335","0.934058596217944","0.977826638277595","0.975541443329889","0.982163986065762","0.960043445036357","0.981140734838703","0.947505709631529","0.985344663948129","0.965561923860452","0.978702144860779","0.978702144860779","1","1","0.965173459939497","0.995480975711649","0.995480975711649","0.995480975711649","0.999952105546629","0.980752675435398","1","0.993486265690668","0.999999999999141","0.972558897290108","0.972558897290108","0.972558897290108","0.979754026050935","0.999174414651941","0.995069322510673","1","0.974768847065396","0.973370766179237","0.886980057426752","0.993486265690668","0.993242083895112","0.974768847065396","1","0.929540858956573","0.950183205525833","0.986463327989056","0.970813858553229","0.998806008346028","0.973370766179237","0.99011751451654","0.929973450310956","1","1","1","1","1","0.995480975711649","0.990519025337223","0.310370744909221","0.99977279312013","0.984101546419825","1","1","0.992807704953372","0.982984780251616","0.971408680108741","0.989013501618284","0.962982707824218","0.777919392606542","0.993409783141373","0.999999486043991"
"1082","0.984284071452727","0.984284071452727","0.983214656402975","0.969475939118458","0.969475939118459","0.980018222229864","0.969714599637621","0.963861254894767","0.937028050781161","0.928935157484782","0.976087862866714","0.973243638957395","0.980475896920594","0.95635479266926","0.979973021444064","0.942970052072472","0.984023272657768","0.962788681553395","0.976435601530679","0.976435601530679","1","1","0.961253478607276","0.99454435650027","0.99454435650027","0.99454435650027","0.999935830600478","0.97854727262025","1","0.99258441288915","0.999999999998078","0.970790093849114","0.970790093849114","0.970790093849114","0.977596862744068","0.999002535660765","0.994199728298884","1","0.971897449799359","0.970345102629593","0.877888780855842","0.992584412889149","0.992198557841686","0.971897449799359","1","0.922892499842768","0.945052039653073","0.985391700509034","0.967925542975021","0.998500537663326","0.970345102629593","0.989263322571669","0.9240443902185","1","1","1","1","1","0.99454435650027","0.989699176898551","0.263763784205748","0.999737442312156","0.982118184052203","1","1","0.991972288971734","0.981587817966888","0.967549937934008","0.987830660673726","0.959113170384677","0.766615169400285","0.993659502012345","0.999999378936485"
